<<<<<<< HEAD:Teams.csv
yearID,lgID,teamID,franchID,divID,Rank,Ghome,DivWin,WCWin,LgWin,WSWin,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
2012,AL,BOS,BOS,E,5,81,N,N,N,N,Boston Red Sox,Fenway Park II,3043003,106,106,BOS,BOS,BOS
2012,AL,CHA,CHW,C,2,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1965955,106,106,CHW,CHA,CHA
2012,NL,CHN,CHC,C,5,81,N,N,N,N,Chicago Cubs,Wrigley Field,2882756,98,99,CHC,CHN,CHN
2012,NL,CIN,CIN,C,1,81,Y,N,N,N,Cincinnati Reds,Great American Ball Park,2347251,107,107,CIN,CIN,CIN
2012,AL,CLE,CLE,C,4,81,N,N,N,N,Cleveland Indians,Progressive Field,1603596,93,95,CLE,CLE,CLE
2012,NL,COL,COL,W,5,81,N,N,N,N,Colorado Rockies,Coors Field,2630458,120,121,COL,COL,COL
2012,AL,DET,DET,C,1,81,Y,N,Y,N,Detroit Tigers,Comerica Park,3028033,104,103,DET,DET,DET
2012,NL,HOU,HOU,C,6,81,N,N,N,N,Houston Astros,Minute Maid Park,1607733,99,101,HOU,HOU,HOU
2012,AL,KCA,KCR,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,1739859,100,100,KCR,KCA,KCA
2012,AL,LAA,ANA,W,3,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3061770,92,92,LAA,ANA,ANA
2012,NL,LAN,LAD,W,2,81,N,N,N,N,Los Angeles Dodgers,Dodger Stadium,3324246,96,96,LAD,LAN,LAN
2012,NL,MIA,FLA,E,5,81,N,N,N,N,Miami Marlins,Marlins Park,2219444,100,100,MIA,FLO,MIA
2012,NL,MIL,MIL,C,3,81,N,N,N,N,Milwaukee Brewers,Miller Park,2831385,104,104,MIL,ML4,MIL
2012,AL,MIN,MIN,C,5,81,N,N,N,N,Minnesota Twins,Target Field,2776354,97,99,MIN,MIN,MIN
2012,AL,NYA,NYY,E,1,81,Y,N,N,N,New York Yankees,Yankee Stadium III,3542406,103,102,NYY,NYA,NYA
2012,NL,NYN,NYM,E,4,81,N,N,N,N,New York Mets,Citi Field,2242803,96,97,NYM,NYN,NYN
2012,AL,OAK,OAK,W,1,81,Y,N,N,N,Oakland Athletics,O.co Coliseum,1679013,97,97,OAK,OAK,OAK
2012,NL,PHI,PHI,E,3,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3565718,102,101,PHI,PHI,PHI
2012,NL,PIT,PIT,C,4,81,N,N,N,N,Pittsburgh Pirates,PNC Park,2091918,93,94,PIT,PIT,PIT
2012,NL,SDN,SDP,W,4,81,N,N,N,N,San Diego Padres,Petco Park,2123721,92,92,SDP,SDN,SDN
2012,AL,SEA,SEA,W,4,81,N,N,N,N,Seattle Mariners,Safeco Field,1721920,90,91,SEA,SEA,SEA
2012,NL,SFN,SFG,W,1,81,Y,N,Y,Y,San Francisco Giants,AT&T Park,3377371,88,88,SFG,SFN,SFN
2012,NL,SLN,STL,C,2,81,N,Y,N,N,St. Louis Cardinals,Busch Stadium III,3262109,98,97,STL,SLN,SLN
2012,AL,TBA,TBD,E,3,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1559681,94,93,TBR,TBA,TBA
2012,AL,TEX,TEX,W,2,81,N,Y,N,N,Texas Rangers,Rangers Ballpark in Arlington,3460280,112,111,TEX,TEX,TEX
2012,AL,TOR,TOR,E,4,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2099663,103,104,TOR,TOR,TOR
2012,NL,WAS,WSN,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2370794,99,101,WSN,MON,WAS
2013,NL,ARI,ARI,W,2,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2134795,102,102,ARI,ARI,ARI
2013,NL,ATL,ATL,E,1,81,Y,N,N,N,Atlanta Braves,Turner Field,2548679,104,103,ATL,ATL,ATL
2013,AL,BAL,BAL,E,3,81,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2357561,106,105,BAL,BAL,BAL
2013,AL,BOS,BOS,E,1,81,Y,N,Y,Y,Boston Red Sox,Fenway Park II,2833333,102,102,BOS,BOS,BOS
2013,AL,CHA,CHW,C,5,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1768413,107,107,CHW,CHA,CHA
2013,NL,CHN,CHC,C,5,81,N,N,N,N,Chicago Cubs,Wrigley Field,2642682,104,105,CHC,CHN,CHN
2013,NL,CIN,CIN,C,3,80,N,Y,N,N,Cincinnati Reds,Great American Ball Park,2534369,103,102,CIN,CIN,CIN
2013,AL,CLE,CLE,C,2,81,N,Y,N,N,Cleveland Indians,Progressive Field,1572926,93,94,CLE,CLE,CLE
2013,NL,COL,COL,W,5,81,N,N,N,N,Colorado Rockies,Coors Field,2793828,117,118,COL,COL,COL
2013,AL,DET,DET,C,1,81,Y,N,N,N,Detroit Tigers,Comerica Park,3083397,106,105,DET,DET,DET
2013,AL,HOU,HOU,W,5,81,N,N,N,N,Houston Astros,Minute Maid Park,1651883,99,101,HOU,HOU,HOU
2013,AL,KCA,KCR,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,1750754,103,103,KCR,KCA,KCA
2013,AL,LAA,ANA,W,3,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019505,94,94,LAA,ANA,ANA
2013,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3743527,95,95,LAD,LAN,LAN
2013,NL,MIA,FLA,E,5,81,N,N,N,N,Miami Marlins,Marlins Park,1586322,102,103,MIA,FLO,MIA
2013,NL,MIL,MIL,C,4,81,N,N,N,N,Milwaukee Brewers,Miller Park,2531105,105,105,MIL,ML4,MIL
2013,AL,MIN,MIN,C,4,81,N,N,N,N,Minnesota Twins,Target Field,2477644,99,101,MIN,MIN,MIN
2013,AL,NYA,NYY,E,4,81,N,N,N,N,New York Yankees,Yankee Stadium III,3279589,102,101,NYY,NYA,NYA
2013,NL,NYN,NYM,E,4,81,N,N,N,N,New York Mets,Citi Field,2135657,94,95,NYM,NYN,NYN
2013,AL,OAK,OAK,W,1,81,Y,N,N,N,Oakland Athletics,O.co Coliseum,1809302,95,93,OAK,OAK,OAK
2013,NL,PHI,PHI,E,4,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,3012403,101,102,PHI,PHI,PHI
2013,NL,PIT,PIT,C,2,81,N,Y,N,N,Pittsburgh Pirates,PNC Park,2256862,94,94,PIT,PIT,PIT
2013,NL,SDN,SDP,W,3,81,N,N,N,N,San Diego Padres,Petco Park,2166691,91,91,SDP,SDN,SDN
2013,AL,SEA,SEA,W,4,81,N,N,N,N,Seattle Mariners,Safeco Field,1761546,92,92,SEA,SEA,SEA
2013,NL,SFN,SFG,W,4,82,N,N,N,N,San Francisco Giants,AT&T Park,3326796,90,89,SFG,SFN,SFN
2013,NL,SLN,STL,C,1,81,Y,N,Y,N,St. Louis Cardinals,Busch Stadium III,3369769,99,97,STL,SLN,SLN
2013,AL,TBA,TBD,E,2,81,N,Y,N,N,Tampa Bay Rays,Tropicana Field,1510300,96,95,TBR,TBA,TBA
2013,AL,TEX,TEX,W,2,82,N,N,N,N,Texas Rangers,Rangers Ballpark in Arlington,3178273,104,103,TEX,TEX,TEX
2013,AL,TOR,TOR,E,5,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2536562,102,102,TOR,TOR,TOR
2013,NL,WAS,WSN,E,2,81,N,N,N,N,Washington Nationals,Nationals Park,2652422,102,101,WSN,MON,WAS
2014,NL,ARI,ARI,W,5,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2073730,102,102,ARI,ARI,ARI
2014,NL,ATL,ATL,E,2,81,N,N,N,N,Atlanta Braves,Turner Field,2354305,99,99,ATL,ATL,ATL
2014,AL,BAL,BAL,E,1,81,Y,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2464473,100,100,BAL,BAL,BAL
2014,AL,BOS,BOS,E,5,81,N,N,N,N,Boston Red Sox,Fenway Park II,2956089,102,101,BOS,BOS,BOS
2014,AL,CHA,CHW,C,4,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1650821,100,101,CHW,CHA,CHA
2014,NL,CHN,CHC,C,5,81,N,N,N,N,Chicago Cubs,Wrigley Field,2652113,103,104,CHC,CHN,CHN
2014,NL,CIN,CIN,C,4,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,2476664,98,98,CIN,CIN,CIN
2014,AL,CLE,CLE,C,3,81,N,N,N,N,Cleveland Indians,Progressive Field,1437393,97,97,CLE,CLE,CLE
2014,NL,COL,COL,W,4,81,N,N,N,N,Colorado Rockies,Coors Field,2680329,115,116,COL,COL,COL
2014,AL,DET,DET,C,1,81,Y,N,N,N,Detroit Tigers,Comerica Park,2917209,105,104,DET,DET,DET
2014,AL,HOU,HOU,W,4,81,N,N,N,N,Houston Astros,Minute Maid Park,1751829,101,102,HOU,HOU,HOU
2014,AL,KCA,KCR,C,2,81,N,Y,Y,N,Kansas City Royals,Kauffman Stadium,1956482,105,104,KCR,KCA,KCA
2014,AL,LAA,ANA,W,1,81,Y,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3095935,96,95,LAA,ANA,ANA
2014,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3782337,96,95,LAD,LAN,LAN
2014,NL,MIA,FLA,E,4,81,N,N,N,N,Miami Marlins,Marlins Park,1732283,103,104,MIA,FLO,MIA
2014,NL,MIL,MIL,C,3,81,N,N,N,N,Milwaukee Brewers,Miller Park,2797384,102,103,MIL,ML4,MIL
2014,AL,MIN,MIN,C,5,81,N,N,N,N,Minnesota Twins,Target Field,2250606,102,103,MIN,MIN,MIN
2014,AL,NYA,NYY,E,2,81,N,N,N,N,New York Yankees,Yankee Stadium III,3401624,100,101,NYY,NYA,NYA
2014,NL,NYN,NYM,E,3,81,N,N,N,N,New York Mets,Citi Field,2148808,94,95,NYM,NYN,NYN
2014,AL,OAK,OAK,W,2,81,N,Y,N,N,Oakland Athletics,O.co Coliseum,2003628,99,97,OAK,OAK,OAK
2014,NL,PHI,PHI,E,5,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,2423852,100,101,PHI,PHI,PHI
2014,NL,PIT,PIT,C,2,81,N,Y,N,N,Pittsburgh Pirates,PNC Park,2442564,98,97,PIT,PIT,PIT
2014,NL,SDN,SDP,W,3,81,N,N,N,N,San Diego Padres,Petco Park,2195373,91,91,SDP,SDN,SDN
2014,AL,SEA,SEA,W,3,81,N,N,N,N,Seattle Mariners,Safeco Field,2064334,95,95,SEA,SEA,SEA
2014,NL,SFN,SFG,W,2,81,N,Y,Y,Y,San Francisco Giants,AT&T Park,3368697,95,95,SFG,SFN,SFN
2014,NL,SLN,STL,C,1,81,Y,N,N,N,St. Louis Cardinals,Busch Stadium III,3540649,101,100,STL,SLN,SLN
2014,AL,TBA,TBD,E,4,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1446464,97,97,TBR,TBA,TBA
2014,AL,TEX,TEX,W,5,81,N,N,N,N,Texas Rangers,Globe Life Park in Arlington,2718733,101,101,TEX,TEX,TEX
2014,AL,TOR,TOR,E,3,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2375525,102,102,TOR,TOR,TOR
2014,NL,WAS,WSN,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2579389,104,102,WSN,MON,WAS
2015,NL,ARI,ARI,W,3,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2080145,107,106,ARI,ARI,ARI
2015,NL,ATL,ATL,E,4,81,N,N,N,N,Atlanta Braves,Turner Field,2001392,97,97,ATL,ATL,ATL
2015,AL,BAL,BAL,E,3,78,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2281202,103,104,BAL,BAL,BAL
2015,AL,BOS,BOS,E,5,81,N,N,N,N,Boston Red Sox,Fenway Park II,2880694,104,107,BOS,BOS,BOS
2015,AL,CHA,CHW,C,4,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1755810,92,93,CHW,CHA,CHA
2015,NL,CHN,CHC,C,3,81,N,Y,N,N,Chicago Cubs,Wrigley Field,2919122,100,100,CHC,CHN,CHN
2015,NL,CIN,CIN,C,5,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,2419506,101,101,CIN,CIN,CIN
2015,AL,CLE,CLE,C,3,80,N,N,N,N,Cleveland Indians,Progressive Field,1388905,106,106,CLE,CLE,CLE
2015,NL,COL,COL,W,5,81,N,N,N,N,Colorado Rockies,Coors Field,2506789,119,118,COL,COL,COL
2015,AL,DET,DET,C,5,81,N,N,N,N,Detroit Tigers,Comerica Park,2726048,97,98,DET,DET,DET
2015,AL,HOU,HOU,W,2,81,N,Y,N,N,Houston Astros,Minute Maid Park,2153585,97,99,HOU,HOU,HOU
2015,AL,KCA,KCR,C,1,81,Y,N,Y,Y,Kansas City Royals,Kauffman Stadium,2708549,104,103,KCR,KCA,KCA
2015,AL,LAA,ANA,W,3,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3012765,94,95,LAA,ANA,ANA
2015,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3764815,101,98,LAD,LAN,LAN
2015,NL,MIA,FLA,E,3,81,N,N,N,N,Miami Marlins,Marlins Park,1752235,98,97,MIA,FLO,MIA
2015,NL,MIL,MIL,C,4,81,N,N,N,N,Milwaukee Brewers,Miller Park,2542558,101,101,MIL,ML4,MIL
2015,AL,MIN,MIN,C,2,81,N,N,N,N,Minnesota Twins,Target Field,2220054,103,104,MIN,MIN,MIN
2015,AL,NYA,NYY,E,2,81,N,Y,N,N,New York Yankees,Yankee Stadium III,3193795,99,101,NYY,NYA,NYA
2015,NL,NYN,NYM,E,1,81,Y,N,Y,N,New York Mets,Citi Field,2569753,94,92,NYM,NYN,NYN
2015,AL,OAK,OAK,W,5,81,N,N,N,N,Oakland Athletics,O.co Coliseum,1768175,97,98,OAK,OAK,OAK
2015,NL,PHI,PHI,E,5,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,1831080,98,98,PHI,PHI,PHI
2015,NL,PIT,PIT,C,2,81,N,Y,N,N,Pittsburgh Pirates,PNC Park,2498596,99,97,PIT,PIT,PIT
2015,NL,SDN,SDP,W,4,81,N,N,N,N,San Diego Padres,Petco Park,2459742,98,97,SDP,SDN,SDN
2015,AL,SEA,SEA,W,4,81,N,N,N,N,Seattle Mariners,Safeco Field,2193581,92,94,SEA,SEA,SEA
2015,NL,SFN,SFG,W,2,81,N,N,N,N,San Francisco Giants,AT&T Park,3375882,99,97,SFG,SFN,SFN
2015,NL,SLN,STL,C,1,81,Y,N,N,N,St. Louis Cardinals,Busch Stadium III,3520889,102,101,STL,SLN,SLN
2015,AL,TBA,TBD,E,4,84,N,N,N,N,Tampa Bay Rays,Tropicana Field,1287054,100,102,TBR,TBA,TBA
2015,AL,TEX,TEX,W,1,81,Y,N,N,N,Texas Rangers,Globe Life Park in Arlington,2491875,102,105,TEX,TEX,TEX
2015,AL,TOR,TOR,E,1,81,Y,N,N,N,Toronto Blue Jays,Rogers Centre,2794891,99,98,TOR,TOR,TOR
2015,NL,WAS,WSN,E,2,81,N,N,N,N,Washington Nationals,Nationals Park,2619843,102,99,WSN,MON,WAS
2016,NL,ARI,ARI,W,4,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2036216,107,108,ARI,ARI,ARI
2016,NL,ATL,ATL,E,5,81,N,N,N,N,Atlanta Braves,Turner Field,2020914,102,104,ATL,ATL,ATL
2016,AL,BAL,BAL,E,2,81,N,Y,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2172344,101,101,BAL,BAL,BAL
2016,AL,BOS,BOS,E,1,81,Y,N,N,N,Boston Red Sox,Fenway Park II,2955434,108,106,BOS,BOS,BOS
2016,AL,CHA,CHW,C,4,81,N,N,N,N,Chicago White Sox,U.S. Cellular Field,1746293,96,97,CHW,CHA,CHA
2016,NL,CHN,CHC,C,1,81,Y,N,Y,Y,Chicago Cubs,Wrigley Field,3232420,95,93,CHC,CHN,CHN
2016,NL,CIN,CIN,C,5,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,1894085,99,100,CIN,CIN,CIN
2016,AL,CLE,CLE,C,1,80,Y,N,Y,N,Cleveland Indians,Progressive Field,1591667,110,109,CLE,CLE,CLE
2016,NL,COL,COL,W,3,81,N,N,N,N,Colorado Rockies,Coors Field,2602524,117,117,COL,COL,COL
2016,AL,DET,DET,C,2,81,N,N,N,N,Detroit Tigers,Comerica Park,2493859,101,101,DET,DET,DET
2016,AL,HOU,HOU,W,3,81,N,N,N,N,Houston Astros,Minute Maid Park,2306623,90,89,HOU,HOU,HOU
2016,AL,KCA,KCR,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,2557712,105,106,KCR,KCA,KCA
2016,AL,LAA,ANA,W,4,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3016142,95,95,LAA,ANA,ANA
2016,NL,LAN,LAD,W,1,81,Y,N,N,N,Los Angeles Dodgers,Dodger Stadium,3703312,93,92,LAD,LAN,LAN
2016,NL,MIA,FLA,E,3,80,N,N,N,N,Miami Marlins,Marlins Park,1712417,93,93,MIA,FLO,MIA
2016,NL,MIL,MIL,C,4,81,N,N,N,N,Milwaukee Brewers,Miller Park,2314614,99,99,MIL,ML4,MIL
2016,AL,MIN,MIN,C,5,81,N,N,N,N,Minnesota Twins,Target Field,1963912,96,98,MIN,MIN,MIN
2016,AL,NYA,NYY,E,4,81,N,N,N,N,New York Yankees,Yankee Stadium III,3063405,105,105,NYY,NYA,NYA
2016,NL,NYN,NYM,E,2,81,N,Y,N,N,New York Mets,Citi Field,2789602,102,102,NYM,NYN,NYN
2016,AL,OAK,OAK,W,5,81,N,N,N,N,Oakland Athletics,O.co Coliseum,1521506,90,91,OAK,OAK,OAK
2016,NL,PHI,PHI,E,4,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,1915144,91,93,PHI,PHI,PHI
2016,NL,PIT,PIT,C,3,81,N,N,N,N,Pittsburgh Pirates,PNC Park,2249201,100,101,PIT,PIT,PIT
2016,NL,SDN,SDP,W,5,81,N,N,N,N,San Diego Padres,Petco Park,2351422,99,99,SDP,SDN,SDN
2016,AL,SEA,SEA,W,2,81,N,N,N,N,Seattle Mariners,Safeco Field,2267928,98,97,SEA,SEA,SEA
2016,NL,SFN,SFG,W,2,81,N,Y,N,N,San Francisco Giants,AT&T Park,3365256,103,102,SFG,SFN,SFN
2016,NL,SLN,STL,C,2,81,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3444490,100,99,STL,SLN,SLN
2016,AL,TBA,TBD,E,5,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1286163,93,94,TBR,TBA,TBA
2016,AL,TEX,TEX,W,1,81,Y,N,N,N,Texas Rangers,Globe Life Park in Arlington,2710402,106,105,TEX,TEX,TEX
2016,AL,TOR,TOR,E,2,81,N,Y,N,N,Toronto Blue Jays,Rogers Centre,3392099,111,110,TOR,TOR,TOR
2016,NL,WAS,WSN,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2481938,100,98,WSN,MON,WAS
2017,NL,ARI,ARI,W,2,81,N,Y,N,N,Arizona Diamondbacks,Chase Field,2134375,110,110,ARI,ARI,ARI
2017,NL,ATL,ATL,E,3,81,N,N,N,N,Atlanta Braves,SunTrust Park,2505252,98,98,ATL,ATL,ATL
2017,AL,BAL,BAL,E,5,81,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,2028424,98,99,BAL,BAL,BAL
2017,AL,BOS,BOS,E,1,81,Y,N,N,N,Boston Red Sox,Fenway Park II,2917678,105,104,BOS,BOS,BOS
2017,AL,CHA,CHW,C,4,81,N,N,N,N,Chicago White Sox,Guaranteed Rate Field,1629470,98,98,CHW,CHA,CHA
2017,NL,CHN,CHC,C,1,81,Y,N,N,N,Chicago Cubs,Wrigley Field,3199562,102,100,CHC,CHN,CHN
2017,NL,CIN,CIN,C,5,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,1836917,100,101,CIN,CIN,CIN
2017,AL,CLE,CLE,C,1,81,Y,N,N,N,Cleveland Indians,Progressive Field,2048138,106,104,CLE,CLE,CLE
2017,NL,COL,COL,W,3,81,N,Y,N,N,Colorado Rockies,Coors Field,2953650,115,115,COL,COL,COL
2017,AL,DET,DET,C,5,81,N,N,N,N,Detroit Tigers,Comerica Park,2321599,103,104,DET,DET,DET
2017,AL,HOU,HOU,W,1,81,Y,N,Y,Y,Houston Astros,Minute Maid Park,2403671,91,90,HOU,HOU,HOU
2017,AL,KCA,KCR,C,3,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,2220370,102,102,KCR,KCA,KCA
2017,AL,LAA,ANA,W,2,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3019585,96,96,LAA,ANA,ANA
2017,NL,LAN,LAD,W,1,81,Y,N,Y,N,Los Angeles Dodgers,Dodger Stadium,3765856,97,96,LAD,LAN,LAN
2017,NL,MIA,FLA,E,2,78,N,N,N,N,Miami Marlins,Marlins Park,1583014,93,93,MIA,FLO,MIA
2017,NL,MIL,MIL,C,2,84,N,N,N,N,Milwaukee Brewers,Miller Park,2627705,101,101,MIL,ML4,MIL
2017,AL,MIN,MIN,C,2,81,N,Y,N,N,Minnesota Twins,Target Field,2051279,99,100,MIN,MIN,MIN
2017,AL,NYA,NYY,E,2,81,N,Y,N,N,New York Yankees,Yankee Stadium III,3146966,104,103,NYY,NYA,NYA
2017,NL,NYN,NYM,E,4,81,N,N,N,N,New York Mets,Citi Field,2460622,97,97,NYM,NYN,NYN
2017,AL,OAK,OAK,W,5,81,N,N,N,N,Oakland Athletics,O.co Coliseum,1475721,96,97,OAK,OAK,OAK
2017,NL,PHI,PHI,E,5,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,1905354,96,97,PHI,PHI,PHI
2017,NL,PIT,PIT,C,4,81,N,N,N,N,Pittsburgh Pirates,PNC Park,1919447,99,99,PIT,PIT,PIT
2017,NL,SDN,SDP,W,4,81,N,N,N,N,San Diego Padres,Petco Park,2138491,94,95,SDP,SDN,SDN
2017,AL,SEA,SEA,W,3,81,N,N,N,N,Seattle Mariners,Safeco Field,2135445,97,97,SEA,SEA,SEA
2017,NL,SFN,SFG,W,5,81,N,N,N,N,San Francisco Giants,AT&T Park,3303652,96,96,SFG,SFN,SFN
2017,NL,SLN,STL,C,3,81,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3447937,98,98,STL,SLN,SLN
2017,AL,TBA,TBD,E,3,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1253619,94,94,TBR,TBA,TBA
2017,AL,TEX,TEX,W,4,81,N,N,N,N,Texas Rangers,Globe Life Park in Arlington,2507760,107,107,TEX,TEX,TEX
2017,AL,TOR,TOR,E,4,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,3203886,105,105,TOR,TOR,TOR
2017,NL,WAS,WSN,E,1,81,Y,N,N,N,Washington Nationals,Nationals Park,2524980,103,102,WSN,MON,WAS
2018,NL,ARI,ARI,W,3,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2242695,108,107,ARI,ARI,ARI
2018,NL,ATL,ATL,E,1,81,Y,N,N,N,Atlanta Braves,SunTrust Park,2555781,100,100,ATL,ATL,ATL
2018,AL,BAL,BAL,E,5,81,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,1564192,96,97,BAL,BAL,BAL
2018,AL,BOS,BOS,E,1,81,Y,N,Y,Y,Boston Red Sox,Fenway Park II,2895575,104,102,BOS,BOS,BOS
2018,AL,CHA,CHW,C,4,81,N,N,N,N,Chicago White Sox,Guaranteed Rate Field,1608817,97,98,CHW,CHA,CHA
2018,NL,CHN,CHC,C,2,82,N,Y,N,N,Chicago Cubs,Wrigley Field,3181089,107,106,CHC,CHN,CHN
2018,NL,CIN,CIN,C,5,81,N,N,N,N,Cincinnati Reds,Great American Ball Park,1629356,103,104,CIN,CIN,CIN
2018,AL,CLE,CLE,C,1,81,Y,N,N,N,Cleveland Indians,Progressive Field,1926701,104,102,CLE,CLE,CLE
2018,NL,COL,COL,W,2,81,N,Y,N,N,Colorado Rockies,Coors Field,3015880,117,116,COL,COL,COL
2018,AL,DET,DET,C,3,81,N,N,N,N,Detroit Tigers,Comerica Park,1856970,101,102,DET,DET,DET
2018,AL,HOU,HOU,W,1,81,Y,N,N,N,Houston Astros,Minute Maid Park,2980549,96,94,HOU,HOU,HOU
2018,AL,KCA,KCR,C,5,81,N,N,N,N,Kansas City Royals,Kauffman Stadium,1665107,99,100,KCR,KCA,KCA
2018,AL,LAA,ANA,W,4,81,N,N,N,N,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,3020216,97,97,LAA,ANA,ANA
2018,NL,LAN,LAD,W,1,82,Y,N,Y,N,Los Angeles Dodgers,Dodger Stadium,3857500,98,96,LAD,LAN,LAN
2018,NL,MIA,FLA,E,5,81,N,N,N,N,Miami Marlins,Marlins Park,811104,89,90,MIA,FLO,MIA
2018,NL,MIL,MIL,C,1,81,Y,N,N,N,Milwaukee Brewers,Miller Park,2850875,102,101,MIL,ML4,MIL
2018,AL,MIN,MIN,C,2,81,N,N,N,N,Minnesota Twins,Target Field,1959197,102,102,MIN,MIN,MIN
2018,AL,NYA,NYY,E,2,81,N,Y,N,N,New York Yankees,Yankee Stadium III,3482855,104,102,NYY,NYA,NYA
2018,NL,NYN,NYM,E,4,81,N,N,N,N,New York Mets,Citi Field,2224995,90,91,NYM,NYN,NYN
2018,AL,OAK,OAK,W,2,81,N,Y,N,N,Oakland Athletics,O.co Coliseum,1573616,98,97,OAK,OAK,OAK
2018,NL,PHI,PHI,E,3,81,N,N,N,N,Philadelphia Phillies,Citizens Bank Park,2158124,102,103,PHI,PHI,PHI
2018,NL,PIT,PIT,C,4,80,N,N,N,N,Pittsburgh Pirates,PNC Park,1465316,96,96,PIT,PIT,PIT
2018,NL,SDN,SDP,W,5,81,N,N,N,N,San Diego Padres,Petco Park,2168536,94,95,SDP,SDN,SDN
2018,AL,SEA,SEA,W,3,81,N,N,N,N,Seattle Mariners,Safeco Field,2299489,94,95,SEA,SEA,SEA
2018,NL,SFN,SFG,W,4,81,N,N,N,N,San Francisco Giants,AT&T Park,3156185,95,96,SFG,SFN,SFN
2018,NL,SLN,STL,C,3,81,N,N,N,N,St. Louis Cardinals,Busch Stadium III,3403587,97,96,STL,SLN,SLN
2018,AL,TBA,TBD,E,3,81,N,N,N,N,Tampa Bay Rays,Tropicana Field,1154973,97,97,TBR,TBA,TBA
2018,AL,TEX,TEX,W,5,81,N,N,N,N,Texas Rangers,Globe Life Park in Arlington,2107107,112,113,TEX,TEX,TEX
2018,AL,TOR,TOR,E,4,81,N,N,N,N,Toronto Blue Jays,Rogers Centre,2325281,97,98,TOR,TOR,TOR
2018,NL,WAS,WSN,E,2,81,N,N,N,N,Washington Nationals,Nationals Park,2529604,106,105,WSN,MON,WAS
2019,NL,ARI,ARI,W,2,81,N,N,N,N,Arizona Diamondbacks,Chase Field,2135510,101,101,ARI,ARI,ARI
2019,NL,ATL,ATL,E,1,81,Y,N,N,N,Atlanta Braves,SunTrust Park,2655100,105,103,ATL,ATL,ATL
2019,AL,BAL,BAL,E,5,81,N,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,1307807,99,102,BAL,BAL,BAL
